uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode,ph,k,p,n
cd277635,30,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013656_cd277635.jpg,1080.0,1080.0,1080p,2026-01-21T01:36:56.066Z,16.453246,120.591781,1358.0,9.0,2.5,1.0,43.0,2.0,136.0,La Trinidad,Balili,BSU Back,"lettuce,custom_iceberg_lettuce",18.6,66.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
4aa4de84,30,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013700_4aa4de84.jpg,1080.0,1080.0,1080p,2026-01-21T01:37:00.021Z,16.453246,120.591781,1358.0,9.0,2.5,1.0,14.0,-11.0,140.0,La Trinidad,Balili,BSU Back,"lettuce,custom_iceberg_lettuce",18.6,66.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
d8ec644e,30,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013712_d8ec644e.jpg,1080.0,1080.0,1080p,2026-01-21T01:37:12.451Z,16.453246,120.591781,1358.0,9.0,2.5,1.0,22.0,-33.0,2.0,La Trinidad,Balili,BSU Back,"lettuce,custom_iceberg_lettuce",18.6,66.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
565c0f5b,30,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013716_565c0f5b.jpg,1080.0,1080.0,1080p,2026-01-21T01:37:16.539Z,16.453246,120.591781,1358.0,9.0,2.5,1.0,36.0,9.0,283.0,La Trinidad,Balili,BSU Back,"lettuce,custom_iceberg_lettuce",18.6,66.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
392f0f12,30,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013722_392f0f12.jpg,1080.0,1080.0,1080p,2026-01-21T01:37:22.130Z,16.453246,120.591781,1358.0,9.0,2.5,1.0,13.0,16.0,259.0,La Trinidad,Balili,BSU Back,"lettuce,custom_iceberg_lettuce",18.6,66.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
9a40f441,30,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013726_9a40f441.jpg,1080.0,1080.0,1080p,2026-01-21T01:37:26.334Z,16.453246,120.591781,1358.0,9.0,2.5,1.0,37.0,16.0,289.0,La Trinidad,Balili,BSU Back,"lettuce,custom_iceberg_lettuce",18.6,66.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
5808e58c,30,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013730_5808e58c.jpg,1080.0,1080.0,1080p,2026-01-21T01:37:30.582Z,16.453246,120.591781,1358.0,9.0,2.5,1.0,43.0,7.0,317.0,La Trinidad,Balili,BSU Back,"lettuce,custom_iceberg_lettuce",18.6,66.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
1ef0eb53,30,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013735_1ef0eb53.jpg,1080.0,1080.0,1080p,2026-01-21T01:37:35.224Z,16.453246,120.591781,1358.0,9.0,2.5,1.0,11.0,7.0,259.0,La Trinidad,Balili,BSU Back,"lettuce,custom_iceberg_lettuce",18.6,66.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
a7a16d7b,30,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_062111_a7a16d7b.jpg,1080.0,1080.0,1080p,2026-01-21T06:21:11.898Z,,,,,,,-1.0,-14.0,278.0,La Trinidad,Balili,BSU Back,custom_follow_through,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
4415d5fc,30,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_062115_4415d5fc.jpg,1080.0,1080.0,1080p,2026-01-21T06:21:15.329Z,,,,,,,-3.0,27.0,269.0,La Trinidad,Balili,BSU Back,custom_follow_through,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
9629928b,30,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_062121_9629928b.jpg,1080.0,1080.0,1080p,2026-01-21T06:21:21.023Z,,,,,,,4.0,-6.0,272.0,La Trinidad,Balili,BSU Back,custom_follow_through,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
59b0027b,30,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_062124_59b0027b.jpg,1080.0,1080.0,1080p,2026-01-21T06:21:24.020Z,,,,,,,16.0,-7.0,273.0,La Trinidad,Balili,BSU Back,custom_follow_through,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
71eaad38,30,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_062127_71eaad38.jpg,1080.0,1080.0,1080p,2026-01-21T06:21:27.256Z,,,,,,,18.0,-12.0,274.0,La Trinidad,Balili,BSU Back,custom_follow_through,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
e0356485,31,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_061500_e0356485.jpg,1080.0,1080.0,1080p,2026-01-21T06:15:00.863Z,,,,,,,12.0,2.0,259.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,7.2,1.0,1.0,0.0
73cbe547,31,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_061504_73cbe547.jpg,1080.0,1080.0,1080p,2026-01-21T06:15:04.569Z,,,,,,,6.0,-15.0,264.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,7.2,1.0,1.0,0.0
25a6d5ff,31,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_061507_25a6d5ff.jpg,1080.0,1080.0,1080p,2026-01-21T06:15:07.619Z,,,,,,,0.0,34.0,258.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,7.2,1.0,1.0,0.0
15da2e8f,31,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_061510_15da2e8f.jpg,1080.0,1080.0,1080p,2026-01-21T06:15:10.577Z,,,,,,,-5.0,2.0,264.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,7.2,1.0,1.0,0.0
051d3d52,31,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_061521_051d3d52.jpg,1080.0,1080.0,1080p,2026-01-21T06:15:21.189Z,,,,,,,25.0,9.0,252.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,7.2,1.0,1.0,0.0
3db77669,31,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013936_3db77669.jpg,1080.0,1080.0,1080p,2026-01-21T01:39:36.123Z,16.453092,120.591528,1363.0,2.0,3.4,1.0,24.0,-4.0,21.0,La Trinidad,Balili,BSU Back,tomato,18.6,66.0,,realme_RMX3840_0FE2DF,field,7.2,1.0,1.0,0.0
8e5aefdc,31,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013939_8e5aefdc.jpg,1080.0,1080.0,1080p,2026-01-21T01:39:39.140Z,16.453092,120.591528,1363.0,2.0,3.4,1.0,27.0,-4.0,21.0,La Trinidad,Balili,BSU Back,tomato,18.6,66.0,,realme_RMX3840_0FE2DF,field,7.2,1.0,1.0,0.0
5302f433,31,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013947_5302f433.jpg,1080.0,1080.0,1080p,2026-01-21T01:39:47.342Z,16.453092,120.591528,1363.0,2.0,3.4,1.0,38.0,4.0,290.0,La Trinidad,Balili,BSU Back,tomato,18.6,66.0,,realme_RMX3840_0FE2DF,field,7.2,1.0,1.0,0.0
2c08fda4,31,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013950_2c08fda4.jpg,1080.0,1080.0,1080p,2026-01-21T01:39:50.428Z,16.453092,120.591528,1363.0,2.0,3.4,1.0,36.0,6.0,288.0,La Trinidad,Balili,BSU Back,tomato,18.6,66.0,,realme_RMX3840_0FE2DF,field,7.2,1.0,1.0,0.0
5daa6099,31,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_013959_5daa6099.jpg,1080.0,1080.0,1080p,2026-01-21T01:39:59.925Z,16.453105,120.591509,1363.0,3.0,4.6,1.0,40.0,-1.0,102.0,La Trinidad,Balili,BSU Back,tomato,18.6,66.0,,realme_RMX3840_0FE2DF,field,7.2,1.0,1.0,0.0
efd4d879,31,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014003_efd4d879.jpg,1080.0,1080.0,1080p,2026-01-21T01:40:03.064Z,16.453105,120.591509,1363.0,3.0,4.6,1.0,40.0,-2.0,103.0,La Trinidad,Balili,BSU Back,tomato,18.6,66.0,,realme_RMX3840_0FE2DF,field,7.2,1.0,1.0,0.0
9b180017,31,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014014_9b180017.jpg,1080.0,1080.0,1080p,2026-01-21T01:40:14.908Z,16.453105,120.591509,1363.0,3.0,4.6,1.0,32.0,-12.0,195.0,La Trinidad,Balili,BSU Back,tomato,18.6,66.0,,realme_RMX3840_0FE2DF,field,7.2,1.0,1.0,0.0
834bcb5f,31,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014018_834bcb5f.jpg,1080.0,1080.0,1080p,2026-01-21T01:40:18.358Z,16.453105,120.591509,1363.0,3.0,4.6,1.0,32.0,-12.0,198.0,La Trinidad,Balili,BSU Back,tomato,18.6,66.0,,realme_RMX3840_0FE2DF,field,7.2,1.0,1.0,0.0
04db0ad4,31,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014025_04db0ad4.jpg,1080.0,1080.0,1080p,2026-01-21T01:40:25.548Z,16.453105,120.591509,1363.0,3.0,4.6,1.0,12.0,-7.0,159.0,La Trinidad,Balili,BSU Back,tomato,18.6,66.0,,realme_RMX3840_0FE2DF,field,7.2,1.0,1.0,0.0
cb553180,31,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014028_cb553180.jpg,1080.0,1080.0,1080p,2026-01-21T01:40:29.062Z,16.453105,120.591509,1363.0,3.0,4.6,1.0,7.0,0.0,154.0,La Trinidad,Balili,BSU Back,tomato,18.6,66.0,,realme_RMX3840_0FE2DF,field,7.2,1.0,1.0,0.0
6886f40a,32,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014335_6886f40a.jpg,1080.0,1080.0,1080p,2026-01-21T01:43:35.079Z,16.45314,120.591504,1360.0,6.0,2.7,1.0,20.0,-9.0,147.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
8bbdf6ed,32,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014339_8bbdf6ed.jpg,1080.0,1080.0,1080p,2026-01-21T01:43:39.342Z,16.45314,120.591504,1360.0,6.0,2.7,1.0,21.0,0.0,142.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
6aebf3f6,32,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014343_6aebf3f6.jpg,1080.0,1080.0,1080p,2026-01-21T01:43:43.565Z,16.45314,120.591504,1360.0,6.0,2.7,1.0,20.0,25.0,132.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
c8d45e88,32,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014347_c8d45e88.jpg,1080.0,1080.0,1080p,2026-01-21T01:43:47.867Z,16.45314,120.591504,1360.0,6.0,2.7,1.0,18.0,-19.0,154.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
9d1c94a7,32,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014352_9d1c94a7.jpg,1080.0,1080.0,1080p,2026-01-21T01:43:52.560Z,16.45314,120.591504,1360.0,6.0,2.7,1.0,7.0,-7.0,156.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
251cc152,32,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014356_251cc152.jpg,1080.0,1080.0,1080p,2026-01-21T01:43:56.958Z,16.45314,120.591504,1360.0,6.0,2.7,1.0,40.0,15.0,138.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
520cf515,32,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014405_520cf515.jpg,1080.0,1080.0,1080p,2026-01-21T01:44:05.086Z,16.45314,120.591504,1360.0,6.0,2.7,1.0,44.0,-6.0,6.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
858364db,32,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014413_858364db.jpg,1080.0,1080.0,1080p,2026-01-21T01:44:13.389Z,16.45314,120.591504,1360.0,6.0,2.7,1.0,48.0,-3.0,8.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
38279b48,32,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014417_38279b48.jpg,1080.0,1080.0,1080p,2026-01-21T01:44:17.860Z,16.45314,120.591504,1360.0,6.0,2.7,1.0,41.0,-6.0,17.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
9b4158d3,32,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014422_9b4158d3.jpg,1080.0,1080.0,1080p,2026-01-21T01:44:22.745Z,16.45314,120.591504,1360.0,6.0,2.7,1.0,17.0,-2.0,3.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,6.8,0.0,2.0,0.0
6df74293,32,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_062013_6df74293.jpg,1080.0,1080.0,1080p,2026-01-21T06:20:13.792Z,,,,,,,6.0,-5.0,274.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
84c8f6ac,32,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_062024_84c8f6ac.jpg,1080.0,1080.0,1080p,2026-01-21T06:20:24.099Z,,,,,,,4.0,2.0,276.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
132ff1f2,32,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_062027_132ff1f2.jpg,1080.0,1080.0,1080p,2026-01-21T06:20:27.177Z,,,,,,,-1.0,28.0,281.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
1cdc9903,32,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_062030_1cdc9903.jpg,1080.0,1080.0,1080p,2026-01-21T06:20:30.330Z,,,,,,,-25.0,2.0,282.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
39ade3f8,32,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_062034_39ade3f8.jpg,1080.0,1080.0,1080p,2026-01-21T06:20:34.573Z,,,,,,,1.0,1.0,275.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
b222d1e0,32,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064145_b222d1e0.jpg,1080.0,1080.0,1080p,2026-01-21T06:41:45.036Z,,,,,,,4.0,-1.0,224.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
a9cd6677,32,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064150_a9cd6677.jpg,1080.0,1080.0,1080p,2026-01-21T06:41:50.059Z,,,,,,,18.0,9.0,210.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
b9c8f800,32,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064155_b9c8f800.jpg,1080.0,1080.0,1080p,2026-01-21T06:41:55.067Z,,,,,,,-5.0,26.0,209.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
a3d80175,32,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064200_a3d80175.jpg,1080.0,1080.0,1080p,2026-01-21T06:42:00.389Z,,,,,,,-19.0,15.0,209.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
79962287,32,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_064215_79962287.jpg,1080.0,1080.0,1080p,2026-01-21T06:42:15.455Z,,,,,,,4.0,-4.0,216.0,La Trinidad,Balili,BSU Back,tomato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,2.0,0.0
72ed9e7e,33,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014312_72ed9e7e.jpg,1080.0,1080.0,1080p,2026-01-21T01:43:12.458Z,16.453167,120.591526,1363.0,2.0,4.8,1.0,7.0,-11.0,131.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,7.2,0.0,2.0,0.0
7632bbc1,33,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014320_7632bbc1.jpg,1080.0,1080.0,1080p,2026-01-21T01:43:21.009Z,16.453167,120.591526,1363.0,2.0,4.8,1.0,18.0,-14.0,148.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,7.2,0.0,2.0,0.0
e6b97bf3,33,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014332_e6b97bf3.jpg,1080.0,1080.0,1080p,2026-01-21T01:43:32.580Z,16.453167,120.591526,1363.0,2.0,4.8,1.0,32.0,7.0,316.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,7.2,0.0,2.0,0.0
300025f1,33,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014344_300025f1.jpg,1080.0,1080.0,1080p,2026-01-21T01:43:44.297Z,16.453167,120.591526,1363.0,2.0,4.8,1.0,5.0,12.0,321.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,7.2,0.0,2.0,0.0
9753f5d2,33,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014351_9753f5d2.jpg,1080.0,1080.0,1080p,2026-01-21T01:43:51.839Z,16.453167,120.591526,1363.0,2.0,4.8,1.0,18.0,4.0,230.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,7.2,0.0,2.0,0.0
6a472a8f,34,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014055_6a472a8f.jpg,1080.0,1080.0,1080p,2026-01-21T01:40:55.329Z,16.453142,120.59155,1363.0,2.0,5.2,1.0,4.0,-7.0,11.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.8,0.0,0.0,0.0
53cacdf3,34,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014057_53cacdf3.jpg,1080.0,1080.0,1080p,2026-01-21T01:40:57.992Z,16.453142,120.59155,1363.0,2.0,5.2,1.0,7.0,-5.0,13.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.8,0.0,0.0,0.0
a3921638,34,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014102_a3921638.jpg,1080.0,1080.0,1080p,2026-01-21T01:41:03.012Z,16.453142,120.59155,1363.0,2.0,5.2,1.0,0.0,-34.0,10.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.8,0.0,0.0,0.0
4290aa02,34,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014105_4290aa02.jpg,1080.0,1080.0,1080p,2026-01-21T01:41:06.046Z,16.453142,120.59155,1363.0,2.0,5.2,1.0,0.0,-33.0,10.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.8,0.0,0.0,0.0
9379dd82,34,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014110_9379dd82.jpg,1080.0,1080.0,1080p,2026-01-21T01:41:10.407Z,16.453142,120.59155,1363.0,2.0,5.2,1.0,37.0,-3.0,7.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.8,0.0,0.0,0.0
e9ba1a44,34,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014113_e9ba1a44.jpg,1080.0,1080.0,1080p,2026-01-21T01:41:13.352Z,16.45316,120.591557,1363.0,4.0,5.2,1.0,38.0,-3.0,8.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.8,0.0,0.0,0.0
2d925aa4,34,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014120_2d925aa4.jpg,1080.0,1080.0,1080p,2026-01-21T01:41:20.110Z,16.45316,120.591557,1363.0,4.0,5.2,1.0,4.0,-34.0,180.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.8,0.0,0.0,0.0
ad5b6bb1,34,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014123_ad5b6bb1.jpg,1080.0,1080.0,1080p,2026-01-21T01:41:23.258Z,16.45316,120.591557,1363.0,4.0,5.2,1.0,4.0,-34.0,183.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.8,0.0,0.0,0.0
e1822dab,34,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014126_e1822dab.jpg,1080.0,1080.0,1080p,2026-01-21T01:41:26.670Z,16.45316,120.591557,1363.0,4.0,5.2,1.0,-1.0,-6.0,183.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.8,0.0,0.0,0.0
b23b5582,34,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014132_b23b5582.jpg,1080.0,1080.0,1080p,2026-01-21T01:41:32.418Z,16.45316,120.591557,1363.0,4.0,5.2,1.0,60.0,-9.0,122.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.8,0.0,0.0,0.0
5b12911f,35,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014617_5b12911f.jpg,1080.0,1080.0,1080p,2026-01-21T01:46:17.136Z,16.453163,120.591594,1363.0,3.0,7.8,1.0,22.0,6.0,227.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.4,1.0,0.0,0.0
0f2a1376,35,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014627_0f2a1376.jpg,1080.0,1080.0,1080p,2026-01-21T01:46:27.207Z,16.453152,120.591579,1363.0,3.0,4.3,1.0,26.0,8.0,317.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.4,1.0,0.0,0.0
86c72466,35,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014639_86c72466.jpg,1080.0,1080.0,1080p,2026-01-21T01:46:39.749Z,16.453152,120.591579,1363.0,3.0,4.3,1.0,21.0,-14.0,49.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.4,1.0,0.0,0.0
38e14fa5,35,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014651_38e14fa5.jpg,1080.0,1080.0,1080p,2026-01-21T01:46:51.556Z,16.453152,120.591579,1363.0,3.0,4.3,1.0,19.0,-3.0,141.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.4,1.0,0.0,0.0
adaa14dd,35,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014701_adaa14dd.jpg,1080.0,1080.0,1080p,2026-01-21T01:47:01.666Z,16.453152,120.591579,1363.0,3.0,4.3,1.0,-10.0,-1.0,146.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,realme_RMX3840_0FE2DF,field,6.4,1.0,0.0,0.0
800fbc4f,36,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014708_800fbc4f.jpg,1080.0,1080.0,1080p,2026-01-21T01:47:08.198Z,16.453152,120.591488,1358.0,19.0,1.9,1.0,27.0,-5.0,208.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,7.2,1.0,2.0,0.0
46e9c8eb,36,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014716_46e9c8eb.jpg,1080.0,1080.0,1080p,2026-01-21T01:47:16.399Z,16.453133,120.591465,1360.0,18.0,87.9,1.0,17.0,5.0,198.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,7.2,1.0,2.0,0.0
08700ab9,36,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014719_08700ab9.jpg,1080.0,1080.0,1080p,2026-01-21T01:47:19.670Z,16.453112,120.591463,1360.0,17.0,1.4,1.0,25.0,1.0,219.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,7.2,1.0,2.0,0.0
7c4f3b50,36,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014736_7c4f3b50.jpg,1080.0,1080.0,1080p,2026-01-21T01:47:36.901Z,16.453112,120.591463,1360.0,17.0,1.4,1.0,41.0,-5.0,15.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,7.2,1.0,2.0,0.0
be7b0e20,36,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014747_be7b0e20.jpg,1080.0,1080.0,1080p,2026-01-21T01:47:47.178Z,16.453112,120.591463,1360.0,17.0,1.4,1.0,2.0,0.0,3.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,7.2,1.0,2.0,0.0
045677f1,36,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_014750_045677f1.jpg,1080.0,1080.0,1080p,2026-01-21T01:47:50.457Z,16.453112,120.591463,1360.0,17.0,1.4,1.0,3.0,4.0,6.0,La Trinidad,Balili,BSU Back,tomato,19.2,58.0,,TECNO_TECNO_CM8_5EAA20,field,7.2,1.0,2.0,0.0
